EventTime,EventType,Event
2020-08-28 10:17:40.315642189,ASK_DEPTH,"[(100856, 32)]"
2020-08-28 10:17:40.315642189,IMBALANCE,"[2, 32]"
2020-08-28 10:17:40.321597702,HOLDINGS_UPDATED,"{'CASH': 9697352, 'ABM': 3}"
2020-08-28 10:18:00.321597702,BID_DEPTH,"[(100847, 2)]"
2020-08-28 10:18:00.321597702,ASK_DEPTH,"[(100848, 42)]"
2020-08-28 10:18:00.321597702,IMBALANCE,"[2, 42]"
2020-08-28 10:18:00.327553215,HOLDINGS_UPDATED,"{'CASH': 9596504, 'ABM': 4}"
2020-08-28 10:18:20.327553215,BID_DEPTH,"[(100849, 34)]"
2020-08-28 10:18:20.327553215,ASK_DEPTH,"[(100850, 37)]"
2020-08-28 10:18:20.327553215,IMBALANCE,"[34, 37]"
2020-08-28 10:18:20.333508728,HOLDINGS_UPDATED,"{'CASH': 9495654, 'ABM': 5}"
2020-08-28 10:18:40.333508728,BID_DEPTH,"[(100844, 2)]"
2020-08-28 10:18:40.333508728,ASK_DEPTH,"[(100848, 35)]"
2020-08-28 10:18:40.333508728,IMBALANCE,"[2, 35]"
2020-08-28 10:18:40.339464241,HOLDINGS_UPDATED,"{'CASH': 9394806, 'ABM': 6}"
2020-08-28 10:19:00.339464241,BID_DEPTH,"[(100835, 1)]"
2020-08-28 10:19:00.339464241,ASK_DEPTH,"[(100839, 32)]"
2020-08-28 10:19:00.339464241,IMBALANCE,"[1, 32]"
2020-08-28 10:19:00.345419754,HOLDINGS_UPDATED,"{'CASH': 9293967, 'ABM': 7}"
2020-08-28 10:19:20.345419754,BID_DEPTH,"[(100831, 5)]"
2020-08-28 10:19:20.345419754,ASK_DEPTH,"[(100833, 1)]"
2020-08-28 10:19:20.345419754,IMBALANCE,"[5, 1]"
2020-08-28 10:19:20.351375267,HOLDINGS_UPDATED,"{'CASH': 9193134, 'ABM': 8}"
2020-08-28 10:19:40.351375267,BID_DEPTH,"[(100826, 7)]"
2020-08-28 10:19:40.351375267,ASK_DEPTH,"[(100828, 19)]"
2020-08-28 10:19:40.351375267,IMBALANCE,"[7, 19]"
2020-08-28 10:19:40.357330780,HOLDINGS_UPDATED,"{'CASH': 9092306, 'ABM': 9}"
