EventTime,EventType,Event
2020-06-03 10:45:05.336112784,ASK_DEPTH,"[(100936, 1)]"
2020-06-03 10:45:05.336112784,IMBALANCE,"[11, 1]"
2020-06-03 10:45:16.919026676,BID_DEPTH,"[(100929, 36)]"
2020-06-03 10:45:16.919026676,ASK_DEPTH,"[(100932, 4)]"
2020-06-03 10:45:16.919026676,IMBALANCE,"[36, 4]"
2020-06-03 10:45:25.257807798,BID_DEPTH,"[(100928, 1)]"
2020-06-03 10:45:25.257807798,ASK_DEPTH,"[(100929, 35)]"
2020-06-03 10:45:25.257807798,IMBALANCE,"[1, 35]"
2020-06-03 10:45:27.857005426,BID_DEPTH,"[(100928, 1)]"
2020-06-03 10:45:27.857005426,ASK_DEPTH,"[(100929, 35)]"
2020-06-03 10:45:27.857005426,IMBALANCE,"[1, 35]"
2020-06-03 10:45:27.861790660,HOLDINGS_UPDATED,"{'CASH': 13031703.0, 'ABM': -30.0}"
2020-06-03 10:45:33.326959875,BID_DEPTH,"[(100922, 1)]"
2020-06-03 10:45:33.326959875,ASK_DEPTH,"[(100927, 1)]"
2020-06-03 10:45:33.326959875,IMBALANCE,"[1, 1]"
2020-06-03 10:45:41.797462731,BID_DEPTH,"[(100922, 2)]"
2020-06-03 10:45:41.797462731,ASK_DEPTH,"[(100924, 36)]"
2020-06-03 10:45:41.797462731,IMBALANCE,"[2, 36]"
2020-06-03 10:46:09.910355679,HOLDINGS_UPDATED,"{'CASH': 13637247.0, 'ABM': -36.0}"
2020-06-03 10:46:12.370257427,HOLDINGS_UPDATED,"{'CASH': 16564043.0, 'ABM': -65.0}"
2020-06-03 10:46:17.663154807,BID_DEPTH,"[(100924, 11)]"
2020-06-03 10:46:17.663154807,ASK_DEPTH,"[(100925, 29)]"
2020-06-03 10:46:17.663154807,IMBALANCE,"[11, 29]"
2020-06-03 10:46:17.930571028,BID_DEPTH,"[(100924, 11)]"
2020-06-03 10:46:17.930571028,ASK_DEPTH,"[(100925, 29)]"
2020-06-03 10:46:17.930571028,IMBALANCE,"[11, 29]"
2020-06-03 10:46:17.935356262,HOLDINGS_UPDATED,"{'CASH': 17674207.0, 'ABM': -76.0}"
2020-06-03 10:46:29.220605818,BID_DEPTH,"[(100918, 2)]"
2020-06-03 10:46:29.220605818,ASK_DEPTH,"[(100923, 8)]"
2020-06-03 10:46:29.220605818,IMBALANCE,"[2, 8]"
2020-06-03 10:46:31.122538780,BID_DEPTH,"[(100898, 2)]"
2020-06-03 10:46:31.122538780,ASK_DEPTH,"[(100918, 40)]"
2020-06-03 10:46:31.122538780,IMBALANCE,"[2, 40]"
2020-06-03 10:46:32.476419424,BID_DEPTH,"[(100898, 2)]"
2020-06-03 10:46:32.476419424,ASK_DEPTH,"[(100918, 40)]"
2020-06-03 10:46:32.476419424,IMBALANCE,"[2, 40]"
2020-06-03 10:46:46.929290051,BID_DEPTH,"[(100879, 2)]"
2020-06-03 10:46:46.929290051,ASK_DEPTH,"[(100886, 44)]"
2020-06-03 10:46:46.929290051,IMBALANCE,"[2, 44]"
2020-06-03 10:46:46.934075285,HOLDINGS_UPDATED,"{'CASH': 14143197.0, 'ABM': -41.0}"
2020-06-03 10:46:49.955272344,BID_DEPTH,"[(100879, 2)]"
2020-06-03 10:46:49.955272344,ASK_DEPTH,"[(100880, 36)]"
2020-06-03 10:46:49.955272344,IMBALANCE,"[2, 36]"
2020-06-03 10:46:49.960057578,HOLDINGS_UPDATED,"{'CASH': 14244076.0, 'ABM': -42.0}"
2020-06-03 10:46:49.960057628,HOLDINGS_UPDATED,"{'CASH': 14344955.0, 'ABM': -43.0}"
2020-06-03 10:47:13.491199146,BID_DEPTH,"[(100865, 38)]"
2020-06-03 10:47:13.491199146,ASK_DEPTH,"[(100873, 29)]"
2020-06-03 10:47:13.491199146,IMBALANCE,"[38, 29]"
2020-06-03 10:47:17.443815882,BID_DEPTH,"[(100865, 38)]"
2020-06-03 10:47:17.443815882,ASK_DEPTH,"[(100867, 42)]"
2020-06-03 10:47:17.443815882,IMBALANCE,"[38, 42]"
2020-06-03 10:47:30.268472042,BID_DEPTH,"[(100865, 38)]"
2020-06-03 10:47:30.268472042,ASK_DEPTH,"[(100867, 22)]"
2020-06-03 10:47:30.268472042,IMBALANCE,"[38, 22]"
2020-06-03 10:47:30.273257276,HOLDINGS_UPDATED,"{'CASH': 17875230.0, 'ABM': -78.0}"
2020-06-03 10:47:35.194182726,BID_DEPTH,"[(100865, 2)]"
2020-06-03 10:47:35.194182726,ASK_DEPTH,"[(100867, 29)]"
2020-06-03 10:47:35.194182726,IMBALANCE,"[2, 29]"
2020-06-03 10:47:35.198967960,HOLDINGS_UPDATED,"{'CASH': 17976095.0, 'ABM': -79.0}"
2020-06-03 10:47:35.198968010,HOLDINGS_UPDATED,"{'CASH': 18076960.0, 'ABM': -80.0}"
2020-06-03 10:47:36.609352236,BID_DEPTH,"[(100853, 2)]"
2020-06-03 10:47:36.609352236,ASK_DEPTH,"[(100867, 29)]"
2020-06-03 10:47:36.609352236,IMBALANCE,"[2, 29]"
2020-06-03 10:47:40.321597702,HOLDINGS_UPDATED,"{'CASH': 18177824.0, 'ABM': -81.0}"
2020-06-03 10:47:40.367083414,HOLDINGS_UPDATED,"{'CASH': 18984736.0, 'ABM': -89.0}"
2020-06-03 10:47:40.435154518,HOLDINGS_UPDATED,"{'CASH': 19489056.0, 'ABM': -94.0}"
2020-06-03 10:47:40.510351732,HOLDINGS_UPDATED,"{'CASH': 19892512.0, 'ABM': -98.0}"
2020-06-03 10:47:40.643117644,HOLDINGS_UPDATED,"{'CASH': 20094240.0, 'ABM': -100.0}"
2020-06-03 10:47:55.129097587,BID_DEPTH,"[(100855, 2)]"
2020-06-03 10:47:55.129097587,ASK_DEPTH,"[(100856, 29)]"
2020-06-03 10:47:55.129097587,IMBALANCE,"[2, 29]"
2020-06-03 10:47:55.133882821,HOLDINGS_UPDATED,"{'CASH': 17169416.0, 'ABM': -71.0}"
2020-06-03 10:48:05.952344358,BID_DEPTH,"[(100857, 29)]"
2020-06-03 10:48:05.952344358,ASK_DEPTH,"[(100858, 22)]"
2020-06-03 10:48:05.952344358,IMBALANCE,"[29, 22]"
2020-06-03 10:48:15.334277965,BID_DEPTH,"[(100857, 63)]"
2020-06-03 10:48:15.334277965,ASK_DEPTH,"[(100858, 24)]"
2020-06-03 10:48:15.334277965,IMBALANCE,"[63, 24]"
2020-06-03 10:48:19.542763675,BID_DEPTH,"[(100857, 63)]"
2020-06-03 10:48:19.542763675,ASK_DEPTH,"[(100858, 24)]"
2020-06-03 10:48:19.542763675,IMBALANCE,"[63, 24]"
2020-06-03 10:48:25.090680554,BID_DEPTH,"[(100857, 63)]"
2020-06-03 10:48:25.090680554,ASK_DEPTH,"[(100858, 4)]"
2020-06-03 10:48:25.090680554,IMBALANCE,"[63, 4]"
2020-06-03 10:48:25.095465788,HOLDINGS_UPDATED,"{'CASH': 16967700.0, 'ABM': -69.0}"
2020-06-03 10:48:25.095465838,HOLDINGS_UPDATED,"{'CASH': 16866842.0, 'ABM': -68.0}"
2020-06-03 10:48:25.095465888,HOLDINGS_UPDATED,"{'CASH': 16765984.0, 'ABM': -67.0}"
2020-06-03 10:48:42.711418601,BID_DEPTH,"[(100852, 1)]"
2020-06-03 10:48:42.711418601,ASK_DEPTH,"[(100859, 95)]"
2020-06-03 10:48:42.711418601,IMBALANCE,"[1, 95]"
2020-06-03 10:48:44.905085080,BID_DEPTH,"[(100852, 30)]"
2020-06-03 10:48:44.905085080,ASK_DEPTH,"[(100856, 36)]"
2020-06-03 10:48:44.905085080,IMBALANCE,"[30, 36]"
2020-06-03 10:48:52.142031161,BID_DEPTH,"[(100853, 38)]"
2020-06-03 10:48:52.142031161,ASK_DEPTH,"[(100854, 73)]"
2020-06-03 10:48:52.142031161,IMBALANCE,"[38, 73]"
2020-06-03 10:49:17.832726611,BID_DEPTH,"[(100835, 2)]"
2020-06-03 10:49:17.832726611,ASK_DEPTH,"[(100848, 40)]"
2020-06-03 10:49:17.832726611,IMBALANCE,"[2, 40]"
2020-06-03 10:49:19.406937414,HOLDINGS_UPDATED,"{'CASH': 13841508.0, 'ABM': -38.0}"
2020-06-03 10:49:24.084842406,BID_DEPTH,"[(100847, 10)]"
2020-06-03 10:49:24.084842406,ASK_DEPTH,"[(100848, 2)]"
2020-06-03 10:49:24.084842406,IMBALANCE,"[10, 2]"
2020-06-03 10:49:24.089627640,HOLDINGS_UPDATED,"{'CASH': 14849978.0, 'ABM': -48.0}"
2020-06-03 10:49:33.757651356,BID_DEPTH,"[(100837, 42)]"
2020-06-03 10:49:33.757651356,ASK_DEPTH,"[(100843, 31)]"
2020-06-03 10:49:33.757651356,IMBALANCE,"[42, 31]"
2020-06-03 10:49:43.420405033,BID_DEPTH,"[(100834, 2)]"
2020-06-03 10:49:43.420405033,ASK_DEPTH,"[(100843, 13)]"
2020-06-03 10:49:43.420405033,IMBALANCE,"[2, 13]"
2020-06-03 10:49:52.431377578,HOLDINGS_UPDATED,"{'CASH': 11320543.0, 'ABM': -13.0}"
2020-06-03 10:50:11.630936861,MKT_CLOSED,
2020-06-03 10:50:11.630936911,BID_DEPTH,"[(100822, 1)]"
2020-06-03 10:50:11.630936911,ASK_DEPTH,"[(100841, 5)]"
2020-06-03 10:50:11.630936911,IMBALANCE,"[1, 5]"
2020-06-03 10:50:24.739779627,FINAL_HOLDINGS,"{ ABM: -13.0, CASH: 11320543.0 }"
2020-06-03 10:50:24.739779627,FINAL_CASH_POSITION,11320543.0
2020-06-03 10:50:24.739779627,MARK_TO_MARKET,-13.0 ABM @ 100841 == -1310933.0
2020-06-03 10:50:24.739779627,MARKED_TO_MARKET,10009610.0
2020-06-03 10:50:24.739779627,ENDING_CASH,10009610.0
2020-06-03 10:50:24.739779627,FINAL_VALUATION,0.1320543
