EventTime,EventType,Event
2020-06-03 10:44:10.512052375,IMBALANCE,"[105, 35]"
2020-06-03 10:44:11.342227097,HOLDINGS_UPDATED,"{'CASH': 12813632.0, 'ABM': -28}"
2020-06-03 10:44:20.518076510,BID_DEPTH,"[(100919, 37)]"
2020-06-03 10:44:20.518076510,ASK_DEPTH,"[(100926, 29)]"
2020-06-03 10:44:20.518076510,IMBALANCE,"[37, 29]"
2020-06-03 10:44:30.524100695,BID_DEPTH,"[(100920, 79)]"
2020-06-03 10:44:30.524100695,ASK_DEPTH,"[(100925, 1)]"
2020-06-03 10:44:30.524100695,IMBALANCE,"[79, 1]"
2020-06-03 10:44:31.773492485,HOLDINGS_UPDATED,"{'CASH': 12914557.0, 'ABM': -29}"
2020-06-03 10:44:40.530124830,BID_DEPTH,"[(100925, 65)]"
2020-06-03 10:44:40.530124830,ASK_DEPTH,"[(100926, 29)]"
2020-06-03 10:44:40.530124830,IMBALANCE,"[65, 29]"
2020-06-03 10:44:50.536149015,BID_DEPTH,"[(100926, 6)]"
2020-06-03 10:44:50.536149015,ASK_DEPTH,"[(100936, 1)]"
2020-06-03 10:44:50.536149015,IMBALANCE,"[6, 1]"
2020-06-03 10:45:00.542173200,BID_DEPTH,"[(100934, 74)]"
2020-06-03 10:45:00.542173200,ASK_DEPTH,"[(100935, 1)]"
2020-06-03 10:45:00.542173200,IMBALANCE,"[74, 1]"
2020-06-03 10:45:09.353418699,HOLDINGS_UPDATED,"{'CASH': 12813624.0, 'ABM': -28}"
2020-06-03 10:45:10.548197335,BID_DEPTH,"[(100926, 6)]"
2020-06-03 10:45:10.548197335,ASK_DEPTH,"[(100933, 2)]"
2020-06-03 10:45:10.548197335,IMBALANCE,"[6, 2]"
2020-06-03 10:45:20.554221520,BID_DEPTH,"[(100929, 36)]"
2020-06-03 10:45:20.554221520,ASK_DEPTH,"[(100930, 35)]"
2020-06-03 10:45:20.554221520,IMBALANCE,"[36, 35]"
2020-06-03 10:45:30.560245705,BID_DEPTH,"[(100920, 1)]"
2020-06-03 10:45:30.560245705,ASK_DEPTH,"[(100929, 32)]"
2020-06-03 10:45:30.560245705,IMBALANCE,"[1, 32]"
2020-06-03 10:45:40.566269890,BID_DEPTH,"[(100922, 1)]"
2020-06-03 10:45:40.566269890,ASK_DEPTH,"[(100924, 36)]"
2020-06-03 10:45:40.566269890,IMBALANCE,"[1, 36]"
2020-06-03 10:45:50.572294075,BID_DEPTH,"[(100922, 1)]"
2020-06-03 10:45:50.572294075,ASK_DEPTH,"[(100924, 71)]"
2020-06-03 10:45:50.572294075,IMBALANCE,"[1, 71]"
2020-06-03 10:46:00.578318260,BID_DEPTH,"[(100922, 1)]"
2020-06-03 10:46:00.578318260,ASK_DEPTH,"[(100924, 71)]"
2020-06-03 10:46:00.578318260,IMBALANCE,"[1, 71]"
2020-06-03 10:46:10.584342445,BID_DEPTH,"[(100923, 32)]"
2020-06-03 10:46:10.584342445,ASK_DEPTH,"[(100924, 29)]"
